unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
71,"Your task is to determine which of the two inclined planes (unknown material C, unknown material H) has the most friction. After completing your experiment, focus on the inclined plane with the most friction.","switch, inclined plane","activate, look at",PROCEDURE,Activating the switch did not affect the inclined plane's block movement.,"Observe the inclined plane directly after placing the block to determine if it slides, rather than activating a switch.",VALID_SAME_TRIAL,scienceworld_inclined-plane-friction-unnamed-surfaces_var_0,1,9-10,scienceworld_inclined-plane-friction-unnamed-surfaces_var_0,1,11-12
72,"Your task is to find the animal with the longest life span, then the shortest life span. First, focus on the animal with the longest life span.  Then, focus on the animal with the shortest life span. The animals are in the 'outside' location.",animal,"examine, focus on",MEASURE,Used 'examine' instead of 'focus on' to get animal lifespan information.,"Use the 'focus on' action to retrieve specific information about an object, such as an animal's lifespan.",VALID_SAME_TRIAL,scienceworld_lifespan-longest-lived-then-shortest-lived_var_0,1,10-10,scienceworld_lifespan-longest-lived-then-shortest-lived_var_0,1,12-12
73,"Your task is to find the animal with the longest life span, then the shortest life span. First, focus on the animal with the longest life span.  Then, focus on the animal with the shortest life span. The animals are in the 'outside' location.",animal,"look at, examine, focus on",MEASURE,"Repeatedly used 'look at' and 'examine' actions, which did not provide lifespan information.","When 'look at' or 'examine' don't provide needed info, try 'focus on' or consult general knowledge.",VALID_SAME_TRIAL,scienceworld_lifespan-longest-lived-then-shortest-lived_var_0,2,14-20,scienceworld_lifespan-longest-lived-then-shortest-lived_var_0,2,21-24
74,Your task is to find the animal with the longest life span.  The animals are in the 'outside' location.  Focus on the animal with the longest life span.,animal,"look at, examine, focus on",MEASURE,"Agent used 'look at' and 'examine' to find lifespan information, which did not work.","Use 'focus on' action to retrieve specific information about an object, such as an animal's lifespan.",VALID_SAME_TRIAL,scienceworld_lifespan-longest-lived_var_0,1,13-16,scienceworld_lifespan-longest-lived_var_0,1,17-17
75,Your task is to find the animal with the shortest life span.  The animals are in the 'outside' location.  Focus on the animal with the shortest life span.,animal,"look at, examine, focus on",MEASURE,Using 'look at' or 'examine' on an animal does not provide lifespan information.,"Use 'focus on [animal]' to retrieve detailed information, including lifespan, for an animal.",VALID_SAME_TRIAL,scienceworld_lifespan-shortest-lived_var_0,1,13-16,scienceworld_lifespan-shortest-lived_var_0,1,17-17
76,"Your task is to measure the melting point of chocolate, which is located around the kitchen. First, focus on the thermometer. Next, focus on the chocolate. If the melting point of chocolate is above -10.0 degrees celsius, focus on the blue box. If the melting point of chocolate is below -10.0 degrees celsius, focus on the orange box. The boxes are located around the kitchen.",chocolate,focus on,PROCEDURE,"Attempted to 'focus on chocolate' directly, which is not a valid action.",The task instruction 'focus on chocolate' is conceptual; the melting point is read from the thermometer after focusing on it.,VALID_NEXT_TRIAL,scienceworld_measure-melting-point-known-substance_var_0,1,5-15,scienceworld_measure-melting-point-known-substance_var_0,2,3-5
77,"Your task is to measure the melting point of chocolate, which is located around the kitchen. First, focus on the thermometer. Next, focus on the chocolate. If the melting point of chocolate is above -10.0 degrees celsius, focus on the blue box. If the melting point of chocolate is below -10.0 degrees celsius, focus on the orange box. The boxes are located around the kitchen.",thermometer,look at,MEASURE,Failed to explicitly 'look at thermometer' to get the temperature reading after focusing on it.,"After focusing on a measurement tool like a thermometer, explicitly 'look at' it to get the reading.",VALID_NEXT_TRIAL,scienceworld_measure-melting-point-known-substance_var_0,2,3-5,scienceworld_measure-melting-point-known-substance_var_0,3,8-9
78,"Your task is to measure the melting point of solid unknown substance C, which is located around the kitchen. First, focus on the thermometer. Next, focus on the solid unknown substance C. If the melting point of solid unknown substance C is above 150.0 degrees celsius, focus on the orange box. If the melting point of solid unknown substance C is below 150.0 degrees celsius, focus on the yellow box. The boxes are located around the kitchen.","thermometer, solid unknown substance","focus, use",PROCEDURE,Agent focused on substance and thermometer but did not measure melting point.,"After focusing on the thermometer and substance, use the thermometer on the substance to measure its melting point.",VALID_NEXT_TRIAL,scienceworld_measure-melting-point-unknown-substance_var_0,1,4-7,scienceworld_measure-melting-point-unknown-substance_var_0,2,8-9
79,"Your task is to measure the melting point of solid unknown substance C, which is located around the kitchen. First, focus on the thermometer. Next, focus on the solid unknown substance C. If the melting point of solid unknown substance C is above 150.0 degrees celsius, focus on the orange box. If the melting point of solid unknown substance C is below 150.0 degrees celsius, focus on the yellow box. The boxes are located around the kitchen.",solid unknown substance,think,MEASURE,Agent incorrectly assumed melting point without measurement.,Do not assume the melting point; always perform the measurement action with the thermometer.,VALID_NEXT_TRIAL,scienceworld_measure-melting-point-unknown-substance_var_0,1,6-7,scienceworld_measure-melting-point-unknown-substance_var_0,2,8-9
80,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Agent repeatedly tries to 'take metal pot' or 'take ceramic cup' when not directly available.,"Use 'take <object name>' only when the object is explicitly listed as a direct 'take' action. Otherwise, use 'take <object name> from <location>'.",VALID_SAME_TRIAL,scienceworld_melt_var_0,1,20-25,scienceworld_melt_var_0,1,26-27
81,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water source",fill,ACQUIRE,Agent repeatedly tries to 'fill <container> with water from sink' without placing container in sink first.,"To fill a container from a water source like a sink, first 'put <container> in <water source>', then activate the water source.",VALID_SAME_TRIAL,scienceworld_melt_var_0,1,28-31,scienceworld_melt_var_0,1,32-33
82,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","water, freezer","put, wait",PROCEDURE,Agent attempts to put water in freezer without opening it first.,Always open a container (like a freezer) before attempting to put items inside it.,VALID_SAME_TRIAL,scienceworld_melt_var_0,2,28-28,scienceworld_melt_var_0,2,30-31
83,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","water, freezer","wait, look in",PROCEDURE,Agent does not wait long enough for water to freeze into ice in the freezer.,"After placing a substance in a freezer, wait for multiple turns and check the object's state to confirm freezing.",VALID_NEXT_TRIAL,scienceworld_melt_var_0,2,32-33,scienceworld_melt_var_0,3,46-47
84,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Agent repeatedly tries to 'take <container>' without specifying location or using exact object name.,"When taking an object, use the exact object name as seen in 'look around' or 'look in' observations.",VALID_SAME_TRIAL,scienceworld_melt_var_0,3,3-8,scienceworld_melt_var_0,3,12-13
85,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","sink, container","activate, fill",ACQUIRE,Agent attempts to fill a container from the sink without activating the sink first.,Activate the water source (sink) before attempting to fill a container from it.,VALID_SAME_TRIAL,scienceworld_melt_var_0,2,10-11,scienceworld_melt_var_0,2,12-13
86,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","sink, container",fill,ACQUIRE,"Agent repeatedly tries to 'fill <container> with water' while container is in inventory, not in sink.","To fill a container from a water source, the container must be placed in the water source, not in inventory.",VALID_SAME_TRIAL,scienceworld_melt_var_0,2,16-17,scienceworld_melt_var_0,2,20-21
87,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",substance,focus,ORIENT,Agent attempts to focus on 'water' when it is not explicitly present or interactable.,Only focus on substances that are explicitly mentioned in the environment description as being present and interactable.,VALID_NEXT_TRIAL,scienceworld_melt_var_0,4,40-41,scienceworld_melt_var_0,2,24-25
88,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, substance","take, focus",ACQUIRE,Agent attempts to take or focus on 'cup containing orange juice' when it is not explicitly available.,Verify the exact name and location of an object before attempting to take or focus on it.,VALID_SAME_TRIAL,scienceworld_melt_var_0,5,28-31,scienceworld_melt_var_0,5,40-41
