unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
360,What is the average rank for winners in all matches?,"matches table, winner_rank column, rankings table, ranking column","SELECT, AVG, JOIN, COUNT, IS NOT NULL",QUERY,Initial query `SELECT AVG(winner_rank) FROM matches` returned `None` due to all `winner_rank` values being NULL.,Verify column data for non-NULL values using `COUNT(column) WHERE column IS NOT NULL` before aggregation.,VALID_SAME_TRIAL,sql_868,1,9-10,sql_868,1,15-16
361,What is the average rank for winners in all matches?,"matches table, rankings table, winner_id, player_id, tourney_date, ranking_date","SELECT, AVG, JOIN, WHERE",QUERY,"Attempted complex join between `matches` and `rankings` tables to find winner rank, but it also returned `None`.","When complex joins yield no results, verify the existence of non-NULL data in relevant columns of joined tables.",VALID_SAME_TRIAL,sql_868,1,13-14,sql_868,1,17-18
362,What is the average rank for winners in all matches?,"rankings table, ranking column","SELECT, COUNT, IS NOT NULL",EXPLORE,Discovered that the `ranking` column in the `rankings` table also contains no non-NULL values.,Thoroughly inspect all potential data sources for non-NULL values when initial queries return empty results.,VALID_SAME_TRIAL,sql_868,1,17-18,sql_868,1,17-18
363,What is the average rank for winners in all matches?,submit command,submit,VERIFY,"Repeatedly attempted to submit '0' as a SQL query, resulting in syntax errors.","Understand that 'submit' is a special command for providing the final answer, not an SQL query.",VALID_NEXT_TRIAL,sql_868,2,13-14,sql_868,4,13-14
364,What are the country codes for countries that do not speak English?,"countrylanguage table, Language column, CountryCode column, country table, Code column","SELECT, WHERE, NOT IN",QUERY,"Incorrect filtering logic: selecting countries where *any* language is not English, instead of countries where *no* language is English.","To find countries that do not speak a specific language, use a subquery with NOT IN to exclude countries where that language is spoken.",VALID_SAME_TRIAL,sql_872,1,6-6,sql_872,1,8-8
365,What are the country codes for countries that do not speak English?,"country table, Code column",SELECT,QUERY,"Incorrect column reference: attempting to select 'CountryCode' from the 'country' table, which does not exist.","Always verify column names against the schema (e.g., using SHOW COLUMNS FROM <table>) before querying.",VALID_SAME_TRIAL,sql_872,2,8-8,sql_872,2,10-10
366,What are the Asian countries which have a population larger than that of any country in Africa?,"country table, Population column, Continent column","SELECT, WHERE, MAX, Subquery",QUERY,"The initial query incorrectly uses MAX to compare against 'any' country, leading to an incomplete result.","To find countries with population larger than 'any' country in a group, use a subquery with the ALL operator or compare against the MIN of the group.",CANDIDATE,sql_886,1,6-7,sql_886,1,6-7
367,Which professionals have operated a treatment that costs less than the average? Give me theor first names and last names.,"professionals table, treatments table, cost_of_treatment column","SELECT, JOIN, WHERE, AVG",REFINE,"The initial query did not use DISTINCT, leading to duplicate professional names.",Use the DISTINCT keyword in the SELECT clause to retrieve unique rows when duplicates are not desired.,VALID_NEXT_TRIAL,sql_888,1,16-16,sql_888,2,14-14
368,Which professionals have operated a treatment that costs less than the average? Give me theor first names and last names.,"treatments table, cost_of_treatment column","SELECT, WHERE",REFINE,Incorrect column name 'cost' used instead of 'cost_of_treatment' in the WHERE clause.,Always verify column names against the schema using SHOW COLUMNS FROM <table> to prevent 'Unknown column' errors.,VALID_SAME_TRIAL,sql_888,5,6-6,sql_888,5,12-12
369,Find the name and rank of the 3 youngest winners across all matches.,SQL syntax,SELECT,QUERY,Incomplete SELECT statement causing SQL syntax error.,Construct a complete SELECT statement before execution to avoid syntax errors.,VALID_NEXT_TRIAL,sql_892,1,6-9,sql_892,2,14-15
370,Find the name and rank of the 3 youngest winners across all matches.,SQL function,"STRFTIME, YEAR, CURDATE",QUERY,Using `STRFTIME` function which is not supported in MySQL.,Use MySQL-compatible functions like `YEAR(CURDATE()) - YEAR(birth_date)` for age calculation.,VALID_SAME_TRIAL,sql_892,2,16-17,sql_892,2,18-19
371,Find the name and rank of the 3 youngest winners across all matches.,Table content,SELECT,REFINE,"Querying an empty `matches` table, leading to empty result sets.","Verify table content with simple SELECT statements (e.g., `SELECT * FROM table LIMIT N`) before complex queries.",VALID_NEXT_TRIAL,sql_892,2,20-21,sql_892,3,26-29
372,find the number of players for each country.,"players table, country_code column","SELECT, COUNT, GROUP BY",REFINE,Query returned empty result set due to empty table.,Verify table contents with COUNT(*) before assuming query logic is incorrect.,VALID_SAME_TRIAL,sql_898,1,6-6,sql_898,1,10-10
373,find the number of players for each country.,players table,"SELECT, COUNT",VERIFY,Incorrectly submitting an empty tuple instead of an empty result set.,"Submit 'empty result set' when the database returns no rows, not '(0,)'.",VALID_NEXT_TRIAL,sql_898,1,14-14,sql_898,3,10-10
374,How many friends does each student have?,"friend table, student_id column, friend_id column","SELECT, COUNT, JOIN, GROUP BY",QUERY,"Initial query only counts friends where student is in `student_id` column, missing symmetric friendships.",Use UNION ALL to combine both `student_id` and `friend_id` columns to account for symmetric friendships.,VALID_SAME_TRIAL,sql_910,1,6-7,sql_910,1,10-11
375,How many friends does each student have?,"SQL syntax, CTE","WITH, SELECT",QUERY,"Attempted to execute a CTE (`WITH` clause) in isolation, leading to syntax error.",Ensure the entire CTE and subsequent SELECT statement are executed as a single query block.,VALID_SAME_TRIAL,sql_910,2,10-11,sql_910,2,16-17
376,How many friends does each student have?,"friend table, column names",SELECT,QUERY,"Used incorrect column names (`ID1`, `ID2`) for the `friend` table in the query.",Always verify table schema using `SHOW COLUMNS FROM <table>` before referencing columns in queries.,VALID_SAME_TRIAL,sql_910,2,16-17,sql_910,2,20-21
377,How many friends does each student have?,"SQL syntax, CTE","WITH, SELECT",QUERY,"Attempted to execute a CTE (`WITH` clause) in isolation, leading to syntax error.",Ensure the entire CTE and subsequent SELECT statement are executed as a single query block.,VALID_SAME_TRIAL,sql_910,3,10-11,sql_910,3,14-15
378,Show the names of students who have a grade higher than 5 and have at least 2 friends.,SQL syntax,N/A,EXPLORE,Attempted to execute natural language as SQL query.,Recognize that only valid SQL queries can be executed; use `SHOW TABLES` and `SHOW COLUMNS` to explore schema.,VALID_SAME_TRIAL,sql_913,1,2-3,sql_913,1,6-15
379,Show the names of students who have a grade higher than 5 and have at least 2 friends.,"highschooler, friend tables","SELECT, JOIN, GROUP BY, COUNT, WHERE, HAVING",QUERY,Initial query attempt was missing schema knowledge.,Explore database schema using `SHOW TABLES` and `SHOW COLUMNS FROM <table>` before constructing complex queries.,VALID_SAME_TRIAL,sql_913,1,2-3,sql_913,1,6-15
380,Show the names of students who have a grade higher than 5 and have at least 2 friends.,"friend table, student_id, friend_id columns","GROUP BY, COUNT, HAVING",QUERY,"Implicitly, the strategy for counting friends was not immediately clear.",Use a subquery with `GROUP BY` and `COUNT` on the `friend` table to filter students by friend count.,VALID_SAME_TRIAL,sql_913,1,2-3,sql_913,1,16-17
381,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.","professionals table, treatments table","SELECT, JOIN, GROUP BY, HAVING, COUNT, UNION",QUERY,Incorrectly combining GROUP BY/HAVING with WHERE conditions in a UNION query.,Separate complex OR conditions into distinct SELECT statements and combine them using UNION for clarity and correctness.,VALID_SAME_TRIAL,sql_914,1,10-10,sql_914,1,14-14
382,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.",SQL syntax,SELECT,QUERY,Incomplete SELECT statement leading to SQL syntax error.,Ensure SELECT statements are complete with columns and FROM clause before execution.,VALID_SAME_TRIAL,sql_914,4,8-8,sql_914,4,9-9
383,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.",SQL syntax,SELECT,QUERY,"Attempting to execute natural language as SQL, causing syntax errors.",Only execute valid SQL statements; natural language comments should be in 'think' steps.,VALID_SAME_TRIAL,sql_914,5,11-11,sql_914,5,19-19
384,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.",professionals table,SELECT,QUERY,"Missing FROM clause in SELECT statement, leading to 'Unknown column' error.",Always specify the FROM clause in a SELECT statement to indicate the table(s) being queried.,VALID_SAME_TRIAL,sql_914,1,12-12,sql_914,1,14-14
385,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.","professionals table, treatments table","SELECT, JOIN, GROUP BY, HAVING, COUNT",QUERY,"Inefficient query structure for OR condition, using UNION instead of a single query with OR and subquery/JOIN.",Use a single query with a LEFT JOIN to a subquery for aggregated counts and an OR condition in WHERE for combined criteria.,VALID_NEXT_TRIAL,sql_914,1,14-14,sql_914,4,9-9
386,What is the first name and country code of the oldest player?,players table,"SELECT, ORDER BY, LIMIT",QUERY,Query returned empty result set because the table was empty.,Always check if a table is empty using COUNT(*) before querying for specific data.,VALID_SAME_TRIAL,sql_917,1,6-7,sql_917,1,10-11
387,What is the first name and country code of the oldest player?,submit action,submit,VERIFY,Incorrectly attempting to submit a descriptive sentence with the 'submit' action.,"The 'submit' action expects the final answer (data or empty result), not a descriptive string.",VALID_NEXT_TRIAL,sql_917,2,14-15,sql_917,5,10-11
388,"What are the ids and names of each document, as well as the number of paragraphs in each?",SQL query,SELECT,QUERY,Incomplete SQL query leading to syntax error.,"Construct a complete SQL query with SELECT, FROM, JOIN, GROUP BY clauses.",VALID_NEXT_TRIAL,sql_925,1,10-11,sql_925,2,14-14
389,"What are the different continents and the total popuation and average life expectancy corresponding to each, for continents that have an average life expectancy less than 72?",Continent column,SELECT,QUERY,Unknown column 'Continent' error when selecting the column.,Re-verify column names from SHOW COLUMNS and ensure the full query is provided.,VALID_SAME_TRIAL,sql_926,1,6-6,sql_926,1,12-12
390,"What are the different continents and the total popuation and average life expectancy corresponding to each, for continents that have an average life expectancy less than 72?",SQL query syntax,SELECT,QUERY,Incomplete SELECT statement caused a syntax error.,Ensure the SELECT statement is complete with all necessary columns and clauses.,VALID_SAME_TRIAL,sql_926,4,6-6,sql_926,4,8-8
391,Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.,matches table,"SELECT, COUNT",EXPLORE,"The `matches` table was empty, leading to empty query results.",Always verify table contents with `SELECT COUNT(*)` or `SELECT DISTINCT` before complex queries.,VALID_SAME_TRIAL,sql_937,1,30-31,sql_937,1,32-33
392,Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.,submission format,submit,VERIFY,Attempting to submit a textual explanation instead of a SQL query or empty result.,Submissions must be valid SQL queries or an empty string if no answer can be found.,VALID_NEXT_TRIAL,sql_937,1,36-37,sql_937,2,26-27
393,Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.,"matches table, rankings table","JOIN, SELECT",QUERY,Unnecessarily joining `rankings` table when `winner_rank_points` is in `matches`.,Examine all relevant table schemas to identify the most direct path to required data.,VALID_NEXT_TRIAL,sql_937,1,24-25,sql_937,2,14-15
394,Show the date and id of the transcript with at least 2 course results.,"transcripts table, transcript_contents table, transcript_id, student_course_id","SELECT, JOIN, GROUP BY, COUNT, HAVING",QUERY,The submitted query returned the correct data but was marked as incorrect by the system.,"The query logic for joining, grouping, and filtering was correct, but the system marked it as incorrect. No specific SQL correction was needed.",CANDIDATE,sql_938,1,15-16,sql_938,1,15-16
395,What are the names and ranks of the three youngest winners across all matches?,"matches table, winner_age column","SELECT, ORDER BY, LIMIT, DISTINCT",QUERY,ORDER BY column not in SELECT list with DISTINCT clause.,"When using DISTINCT, include all ORDER BY columns in the SELECT clause.",VALID_SAME_TRIAL,sql_942,1,12-12,sql_942,1,14-14
396,What are the names and ranks of the three youngest winners across all matches?,"matches table, winner_age column","SELECT, WHERE, ORDER BY, LIMIT",REFINE,Query returned empty result set due to all winner_age values being NULL.,Verify data availability and non-NULL values for critical columns before querying.,VALID_SAME_TRIAL,sql_942,1,14-14,sql_942,1,16-16
397,What are the names and ranks of the three youngest winners across all matches?,players table,"SELECT, COUNT",REFINE,"The 'players' table was empty, leading to empty query results.",Always check table emptiness with COUNT(*) when queries return empty results.,VALID_SAME_TRIAL,sql_942,1,20-20,sql_942,1,20-20
398,What are the names and ranks of the three youngest winners across all matches?,SQL syntax,SELECT,QUERY,Incomplete SQL query resulted in a syntax error.,Ensure full SQL statements are provided to avoid syntax errors.,VALID_SAME_TRIAL,sql_942,1,18-18,sql_942,1,19-19
399,What are the names and ranks of the three youngest winners across all matches?,SQL function,STRFTIME,QUERY,Used unsupported `STRFTIME` function for age calculation in MySQL.,Use MySQL-specific date functions like `TIMESTAMPDIFF` for age calculation.,VALID_SAME_TRIAL,sql_942,3,15-15,sql_942,3,17-17
400,What are the names and ranks of the three youngest winners across all matches?,matches table,"SELECT, COUNT",REFINE,"The 'matches' table was empty, preventing any results.",Always verify table content with COUNT(*) when queries yield empty results.,VALID_SAME_TRIAL,sql_942,4,15-15,sql_942,4,17-17
401,What are the names of the winner and loser who played in the longest match?,matches table,"SELECT, ORDER BY, LIMIT",QUERY,Query for longest match returned empty result due to empty table.,Verify table contents with COUNT(*) before assuming data exists for a query.,VALID_SAME_TRIAL,sql_944,1,5-5,sql_944,1,7-7
402,What are the names of the winner and loser who played in the longest match?,submission format,submit,VERIFY,Attempted to submit natural language text instead of a SQL query.,"Always submit a valid SQL query as the final answer, even if it returns an empty set.",VALID_SAME_TRIAL,sql_944,1,11-11,sql_944,1,20-20
403,Tell me the age of the oldest dog.,"dogs table, age column","SELECT, MAX, CAST",REFINE,"Age column is VARCHAR, not directly sortable for MAX.",Cast VARCHAR age column to UNSIGNED integer before applying MAX aggregation.,CANDIDATE,sql_946,1,4-5,sql_946,1,6-7
404,"Show the date of the transcript which shows the least number of results, also list the id.","transcripts table, transcript_contents table","SELECT, JOIN, GROUP BY, ORDER BY, COUNT",QUERY,Attempted to select columns from an undefined table alias.,Define table aliases in the FROM or JOIN clause before referencing them in SELECT.,VALID_SAME_TRIAL,sql_964,1,14-14,sql_964,1,16-16
405,"Show the date of the transcript which shows the least number of results, also list the id.","transcript_contents table, course_id column, student_course_id column",COUNT,REFINE,Referenced a non-existent column 'course_id' in COUNT function.,"Verify column names using SHOW COLUMNS FROM before using them in queries, especially in aggregate functions.",VALID_SAME_TRIAL,sql_964,6,6-6,sql_964,6,12-12
406,"Show the date of the transcript which shows the least number of results, also list the id.",SQL syntax,SELECT,QUERY,"Executed an incomplete SQL query, leading to a syntax error.",Ensure SQL queries are syntactically complete before execution to avoid errors.,VALID_SAME_TRIAL,sql_964,7,2-2,sql_964,7,6-6
407,Give the mean life expectancy of countries in which English is not the official language.,"countrylanguage table, IsOfficial column","SELECT, JOIN, WHERE",REFINE,"Incorrect filtering logic for 'IsOfficial' column, leading to wrong results.","Use 'IsOfficial = 'F'' to correctly filter for non-official languages, or use a subquery to exclude countries where English is official.",VALID_NEXT_TRIAL,sql_966,1,11-11,sql_966,2,7-7
408,Give the mean life expectancy of countries in which English is not the official language.,"countrylanguage table, country table","SELECT, JOIN, WHERE, NOT IN, SUBQUERY",REFINE,Incorrectly assumed that filtering for 'Language != 'English' AND IsOfficial = 'T'' would exclude countries where English is official.,Use a subquery with NOT IN to exclude countries where English is an official language to ensure correct filtering.,VALID_NEXT_TRIAL,sql_966,1,11-11,sql_966,2,10-10
409,Count the number of friends Kyle has.,"friend table, highschooler table, ID, student_id, friend_id columns","SELECT, COUNT, JOIN, WHERE",QUERY,"Incorrect column names (ID1, ID2) used in WHERE clause for 'friend' table.",Always verify column names using SHOW COLUMNS FROM <table_name> before querying.,VALID_SAME_TRIAL,sql_968,3,6-7,sql_968,3,10-11
410,Count the number of friends Kyle has.,"friend table, highschooler table","SELECT, COUNT, JOIN, WHERE",QUERY,SQL syntax error due to multiple WHERE clauses in a single query.,"Ensure correct SQL syntax, especially when combining JOINs and WHERE clauses.",VALID_SAME_TRIAL,sql_968,3,2-3,sql_968,3,6-7
411,Count the number of friends Kyle has.,"friend table, highschooler table, student_id, friend_id, ID columns","SELECT, COUNT, JOIN, WHERE",QUERY,"Incorrect column names (ID1, ID2) used in JOIN condition for 'friend' table.",Verify column names with SHOW COLUMNS FROM <table_name> before constructing JOIN conditions.,VALID_SAME_TRIAL,sql_968,7,2-3,sql_968,7,14-15
412,Count the number of friends Kyle has.,"friend table, student_id, friend_id columns","SELECT, COUNT, JOIN, WHERE, DISTINCT, CASE",REFINE,Overcounting friends by summing distinct student_id and friend_id in a JOIN.,Use a CASE statement within COUNT(DISTINCT) to correctly identify and count unique friends in symmetric relationships.,VALID_SAME_TRIAL,sql_968,7,18-19,sql_968,7,22-23
413,What is the document id and name with greatest number of paragraphs?,"documents table, paragraphs table","SELECT, JOIN, GROUP BY, COUNT, ORDER BY, LIMIT",QUERY,Attempted to select from an aliased table (T1) without specifying the FROM clause.,"Always include the FROM clause when referencing tables, especially with aliases, to define the tables being queried.",VALID_SAME_TRIAL,sql_969,1,10-10,sql_969,1,14-14
414,Show name of all students who have some friends and also are liked by someone else.,"likes table, ID2 column",JOIN,QUERY,Incorrect column name 'T3.ID2' in JOIN condition for 'likes' table.,Verify column names using SHOW COLUMNS FROM <table> before constructing JOIN conditions.,VALID_SAME_TRIAL,sql_971,1,10-10,sql_971,1,14-14
415,Show name of all students who have some friends and also are liked by someone else.,"friend table, likes table, JOIN conditions","JOIN, OR, GROUP BY, HAVING",QUERY,Incorrect use of GROUP BY and HAVING for existence checks in JOINs.,Use subqueries with IN for existence checks across multiple tables instead of complex JOINs with GROUP BY/HAVING.,VALID_NEXT_TRIAL,sql_971,1,10-10,sql_971,2,28-28
416,Show name of all students who have some friends and also are liked by someone else.,"friend table, likes table, JOIN conditions","JOIN, UNION",QUERY,Overly complex UNION of multiple JOINs to cover all friendship/like scenarios.,Simplify complex JOINs and UNIONs by using subqueries with IN and UNION for column checks.,VALID_SAME_TRIAL,sql_971,2,22-22,sql_971,2,28-28
417,Show name of all students who have some friends and also are liked by someone else.,"friend table, likes table, subquery logic","SELECT, IN, UNION",REFINE,"Incorrect subquery logic for 'liked by someone' condition, using UNION for both student_id and liked_id.","Carefully define subquery conditions to match the exact question requirements (e.g., 'liked by someone' means `liked_id`).",VALID_SAME_TRIAL,sql_971,2,28-28,sql_971,2,32-32
418,What is the id and type code for the template used by the most documents?,"documents table, templates table","SELECT, JOIN",QUERY,Missing FROM clause and table aliases in SELECT statement.,Always specify tables in the FROM clause and use aliases for clarity when joining.,VALID_SAME_TRIAL,sql_978,1,15-15,sql_978,1,18-18
419,What are the details for the paragraph that includes the text 'Korea ' ?,"paragraphs table, Paragraph_Text column","SELECT, LIKE",REFINE,Incorrect LIKE pattern due to trailing space in search term 'Korea '.,"Adjust LIKE pattern to remove trailing space, using '%Korea%' for broader matching.",VALID_SAME_TRIAL,sql_981,5,6-6,sql_981,5,9-9
420,What are the details for the paragraph that includes the text 'Korea ' ?,"paragraphs table, Paragraph_Text column, Other_Details column","SELECT, LIKE, OR",REFINE,"Initial search only in Paragraph_Text, potentially missing relevant data in Other_Details.",Expand search to include all relevant text columns (Paragraph_Text OR Other_Details) using LIKE.,VALID_SAME_TRIAL,sql_981,5,6-6,sql_981,5,9-9
421,"What are the name, independence year, and surface area of the country with the smallest population?","country table, Population column","SELECT, ORDER BY, LIMIT",QUERY,The initial query incorrectly identifies Antarctica as the country with the smallest population.,Filter out countries with 0 population before ordering to find the true smallest population.,VALID_NEXT_TRIAL,sql_987,1,6-7,sql_987,8,6-7
422,Return the id and name of the document with the most paragraphs.,"documents table, paragraphs table","SELECT, JOIN, GROUP BY, COUNT, ORDER BY, LIMIT",QUERY,Unknown table alias 'T1' in SELECT clause without FROM clause.,Always specify tables in the FROM clause before using aliases in SELECT.,VALID_SAME_TRIAL,sql_991,1,14-14,sql_991,1,17-17
423,How many people live in countries that do not speak English?,"country, countrylanguage tables, Population, Language columns","SELECT, SUM, JOIN, WHERE, NOT IN",REFINE,"Incorrect filtering logic: summing population where *any* language is not English, instead of countries that *do not speak English at all*.",Use a subquery with NOT IN to filter for countries where 'English' is not present in their spoken languages.,VALID_SAME_TRIAL,sql_992,1,6-7,sql_992,1,10-11
424,Which states have both owners and professionals living there?,"owners table, professionals table, state column","SELECT, JOIN, GROUP BY, INTERSECT",QUERY,Incorrectly used JOIN and GROUP BY instead of INTERSECT to find common states.,Use INTERSECT to find common values between two SELECT statements from different tables.,VALID_NEXT_TRIAL,sql_994,1,2-2,sql_994,2,12-12
425,Show the names of students who have at least 2 likes.,"likes table, student_id, liked_id columns","JOIN, GROUP BY, COUNT, HAVING",REFINE,Incorrect interpretation of 'likes' leading to wrong JOIN condition.,Correctly interpret 'likes' as 'given likes' and join highschooler.ID with likes.student_id.,VALID_NEXT_TRIAL,sql_997,1,10-10,sql_997,2,12-12
426,What are the names of the high schoolers and how many friends does each have?,"highschooler table, friend table","SELECT, JOIN, COUNT",QUERY,Attempted to use table aliases (H) without specifying tables in FROM/JOIN clauses.,Always specify tables in FROM/JOIN clauses before using aliases in SELECT.,VALID_SAME_TRIAL,sql_1000,1,14-14,sql_1000,1,17-17
427,What are the names of the high schoolers and how many friends does each have?,"friend table, highschooler table","SELECT, COUNT, JOIN, UNION",REFINE,"Initial query only counted friends where highschooler was 'student_id', missing 'friend_id' relationships.",Combine friendships where a highschooler is either 'student_id' or 'friend_id' using UNION in a subquery.,VALID_NEXT_TRIAL,sql_1000,2,2-2,sql_1000,4,24-24
428,What are the names of the high schoolers and how many friends does each have?,SQL syntax,WITH,QUERY,"Attempted to use Common Table Expressions (CTEs) with `WITH` clause, resulting in syntax error.",Avoid CTEs if the environment does not support them; use subqueries instead.,VALID_SAME_TRIAL,sql_1000,4,10-10,sql_1000,4,24-24
429,What are the names of the high schoolers and how many friends does each have?,highschooler table,"SELECT, GROUP BY",VERIFY,"Observed duplicate names with different friend counts, initially suspecting query logic.","Verify data integrity (e.g., duplicate names for different IDs) when unexpected results occur.",VALID_SAME_TRIAL,sql_1000,4,25-25,sql_1000,4,26-26
430,Return the codes of countries that do not speak English and do not have Republics for governments.,"country, countrylanguage tables, Code, Language, GovernmentForm columns","SELECT, JOIN, WHERE, NOT LIKE, NOT IN, subquery",REFINE,"Incorrectly joining tables and filtering for non-English languages, leading to duplicate country codes and incorrect results.","Use a subquery with NOT IN to exclude countries that speak English, ensuring all languages are considered, and avoid duplicates from JOIN.",VALID_SAME_TRIAL,sql_1004,1,10-10,sql_1004,1,12-12
431,Return the codes of countries that do not speak English and do not have Republics for governments.,"country, countrylanguage tables, Code, Language, GovernmentForm columns","SELECT, JOIN, WHERE, NOT LIKE, EXCEPT",REFINE,"Misuse of EXCEPT clause and JOIN, resulting in an incorrect set of country codes.",Combine conditions using AND and NOT IN with a subquery to correctly filter countries that do not speak English and do not have 'Republic' government forms.,VALID_SAME_TRIAL,sql_1004,4,10-10,sql_1004,4,12-12
432,"List each owner's first name, last name, and the size of his for her dog.","owners table, dogs table, sizes table, owner_id column, size_code column, first_name column, last_name column, size_description column","SELECT, JOIN",QUERY,Incomplete SELECT statement leading to SQL syntax error.,Always complete the SELECT statement with columns and FROM/JOIN clauses to avoid syntax errors.,VALID_NEXT_TRIAL,sql_1007,1,18-19,sql_1007,2,18-19
433,"List each owner's first name, last name, and the size of his for her dog.","owners table, dogs table, sizes table, owner_id column, size_code column, first_name column, last_name column, size_description column","SELECT, JOIN",QUERY,Incomplete SELECT statement leading to SQL syntax error.,Ensure the SELECT statement is fully formed with columns and table joins before execution.,VALID_SAME_TRIAL,sql_1007,5,2-3,sql_1007,5,6-7
434,What are the average ages of losers and winners across matches?,"matches table, loser_age column, winner_age column","SELECT, AVG",QUERY,"Attempted to calculate average ages from an empty table, resulting in NULL.",Always check if a table contains data using COUNT(*) before performing aggregations.,VALID_SAME_TRIAL,sql_1011,1,4-5,sql_1011,1,6-7
435,What are the average ages of losers and winners across matches?,"matches table, players table",JOIN,EXPLORE,Initial thought to join `matches` and `players` tables for age information.,Examine table schema (SHOW COLUMNS FROM) to identify if required data is directly available.,VALID_SAME_TRIAL,sql_1011,1,0-1,sql_1011,1,2-3
436,What are the average ages of losers and winners across matches?,matches table,"SELECT, NULL",VERIFY,"Submitting an empty result (0,) when the table is empty.","When data is unavailable, explicitly return NULL or an informative message.",VALID_NEXT_TRIAL,sql_1011,1,10-11,sql_1011,6,8-9
437,What is the average age of the dogs who have gone through any treatments?,dogs.age column,"AVG, CAST",REFINE,Incorrect data type for AVG function on 'age' column.,Cast the 'age' column to an UNSIGNED integer before calculating the average to handle its VARCHAR type.,VALID_NEXT_TRIAL,sql_1018,4,2-2,sql_1018,1,10-10
438,"For each semester, what is the name and id of the one with the most students registered?","semesters table, student_enrolment table","SELECT, JOIN, COUNT, GROUP BY, ORDER BY, LIMIT",QUERY,"Attempted to select from aliased tables (T1, T2) before defining them in the FROM/JOIN clause.",Define all table aliases in the FROM or JOIN clause before referencing them in SELECT.,VALID_SAME_TRIAL,sql_1020,1,15-15,sql_1020,1,49-49
439,"For each semester, what is the name and id of the one with the most students registered?",SQL query structure,SELECT,QUERY,Attempted to execute an incomplete SQL query (only 'SELECT').,"Construct complete SQL queries with all necessary clauses (SELECT, FROM, JOIN, etc.) before execution.",VALID_SAME_TRIAL,sql_1020,1,31-31,sql_1020,1,49-49
440,What are the names of high schoolers who have a grade of over 5 and have 2 or more friends?,SQL syntax,N/A,EXPLORE,"Incorrectly writing natural language as an action, leading to a SQL syntax error.",Always use valid SQL syntax for actions; natural language is for 'think' steps.,VALID_SAME_TRIAL,sql_1026,1,2-3,sql_1026,1,4-5
441,Find the codes of countries that have more than 50 players.,"players table, player_id column","SELECT, COUNT, GROUP BY, HAVING",REFINE,"Initial query returned empty result set, leading to confusion about data existence.",Verify table content with COUNT(*) before assuming query logic is incorrect.,VALID_SAME_TRIAL,sql_1032,1,6-7,sql_1032,1,12-13
442,Find the codes of countries that have more than 50 players.,"players table, player_id column","SELECT, COUNT, GROUP BY, HAVING",REFINE,"Initial query returned empty result set, leading to confusion about data existence.",Verify table content with COUNT(*) before assuming query logic is incorrect.,VALID_SAME_TRIAL,sql_1032,2,10-11,sql_1032,2,14-15
443,Find the codes of countries that have more than 50 players.,"players table, COUNT(*) function","SELECT, COUNT, GROUP BY, HAVING",QUERY,Using COUNT(player_id) when COUNT(*) is sufficient and potentially more robust.,Use COUNT(*) for row counts when any non-null column would suffice for counting.,VALID_NEXT_TRIAL,sql_1032,1,6-7,sql_1032,3,10-11
444,"What are the different template type codes, and how many documents use each type?","tables: documents, templates","SELECT, COUNT, JOIN, GROUP BY",QUERY,SQL syntax error: Unknown table alias 'T2' in SELECT clause without FROM.,Always specify tables and their aliases in the FROM/JOIN clauses before referencing them in SELECT.,VALID_SAME_TRIAL,sql_1033,1,14-14,sql_1033,1,16-16
445,"What are the different template type codes, and how many documents use each type?","tables: documents, templates, ref_template_types",JOIN,EXPLORE,Initial plan to join `ref_template_types` was unnecessary for the task.,Carefully examine schema to identify direct relationships and avoid unnecessary joins.,VALID_SAME_TRIAL,sql_1033,1,4-4,sql_1033,1,12-12
